PXD ID	Country	Curator
PXD011526	Italy	attila
PXD011527	Sweden	attila
PXD011528	Australia	attila
PXD011529	Australia	attila
PXD011530	Australia	attila
PXD011531	Australia	attila
PXD011532	Finland	attila
PXD011533	USA	attila
PXD011534	UK	attila/deepti
PXD011535	USA	attila
PXD011536	Germany	gerhard
PXD011537	Germany	deepti/gerhard
PXD011538	Germany	deepti
PXD011539	China	deepti
PXD011540	Germany	gerhard
PXD011541	India	deepti
PXD011542	China	deepti
PXD011545	USA	attila
PXD011546	Sweden	attila
PXD011547	Belgium	attila
PXD011548	USA	attila
PXD011549	Hungary	attila
PXD011550	Hungary	attila
PXD011551	USA	attila/attila
PXD011552	UK	deepti
PXD011553	UK	deepti
PXD011554	India	deepti
PXD011555	Spain	deepti
PXD011556	Iran	attila
PXD011557	USA	attila
PXD011558	Egypt	deepti
PXD011559	USA	deepti/deepti
PXD011560	USA	deepti/deepti
PXD011561	Italy	deepti
PXD011562	China	deepti
PXD011563	Italy	deepti
PXD011564	Spain	deepti
PXD011565	USA	attila
PXD011566	USA	attila
PXD011567	Ireland	attila
PXD011568	Switzerland	attila/gerhard
PXD011571	Germany	deepti
PXD011576	China	deepti
PXD011577	China	deepti
PXD011578	USA	deepti
PXD011579	Germany	deepti
PXD011580	Spain	deepti
PXD011581	USA	deepti
PXD011582	Switzerland	deepti
PXD011583	USA	deepti
PXD011586	Germany	gerhard
PXD011587	Germany	gerhard
PXD011588	Germany	gerhard
PXD011589	Germany	gerhard
PXD011590	Germany	gerhard
PXD011591	Germany	gerhard
PXD011594	Germany	gerhard
PXD011595	Germany	gerhard
PXD011596	USA	gerhard
PXD011597	Germany	gerhard/gerhard
PXD011598	China	gerhard
PXD011599	Netherlands	deepti
PXD011600	USA	gerhard
PXD011601	China	gerhard
PXD011602	Finland	gerhard
PXD011603	Denmark	gerhard
PXD011604	USA	gerhard
PXD011605	Brazil	gerhard
PXD011606	USA	gerhard/deepti
PXD011608	China	gerhard
PXD011609	Australia	gerhard
PXD011610	China	gerhard
PXD011611	Netherlands	gerhard
PXD011612	China	gerhard
PXD011613	China	deepti
PXD011614	Spain	deepti
PXD011616	Germany	gerhard
PXD011617	Italy	gerhard
PXD011618	Japan	gerhard
PXD011619	Japan	gerhard
PXD011620	France	deepti
PXD011621	China	deepti
PXD011622	UK	deepti
PXD011623	China	deepti
PXD011624	China	deepti
PXD011625	Japan	deepti
PXD011626	Spain	deepti
PXD011627	Spain	deepti/deepti
PXD011628	Germany	gerhard/gerhard
PXD011629	China	deepti
PXD011630	Denmark	deepti
PXD011631	UK	deepti
PXD011632	France	deepti
PXD011633	Singapore	deepti
PXD011634	Belgium	deepti
PXD011639	Germany	gerhard
PXD011640	Germany	gerhard
PXD011641	USA	deepti
PXD011642	USA	deepti/deepti
PXD011643	Germany	gerhard
PXD011644	Israel	deepti
PXD011645	Canada	deepti
PXD011646	Australia	deepti
PXD011647	USA	deepti
PXD011652	Germany	gerhard
PXD011653	USA	attila
PXD011654	USA	attila
PXD011655	UK	deepti
PXD011656	USA	deepti
PXD011657	USA	attila
PXD011659	Germany	gerhard
PXD011660	Germany	gerhard
PXD011661	China	attila
PXD011662	India	attila
PXD011663	India	attila
PXD011664	China	attila
PXD011665	Israel	deepti
PXD011666	UK	attila
PXD011667	China	attila
PXD011668	USA	deepti/deepti
PXD011669	France	attila
PXD011670	Spain	attila
PXD011671	Finland	deepti
PXD011672	Australia	attila
PXD011673	India	deepti
PXD011674	Australia	attila
PXD011675	Australia	attila
PXD011676	Australia	attila
PXD011677	Denmark	attila
PXD011678	China	attila
PXD011679	France	attila
PXD011680	Netherlands	attila/deepti
PXD011681	Norway	attila
PXD011682	Italy	attila
PXD011683	Germany	gerhard
PXD011684	China	attila
PXD011685	China	attila
PXD011686	China	attila
PXD011687	France	attila
PXD011688	China	attila
PXD011689	China	deepti
PXD011690	USA	attila/gerhard
PXD011691	Switzerland	gerhard
PXD011692	Switzerland	gerhard
PXD011693	Egypt	gerhard
PXD011694	UK	deepti
PXD011695	USA	deepti
PXD011696	USA	deepti
PXD011697	USA	suresh/deepti
PXD011701	Germany	gerhard
PXD011702	Belgium	attila
PXD011703	UK	attila
PXD011704	UK	attila
PXD011705	France	attila
PXD011706	Singapore	attila
PXD011707	Germany	gerhard
PXD011708	China	attila
PXD011709	Singapore	attila
PXD011710	Spain	attila
PXD011711	USA	deepti
PXD011712	USA	attila
PXD011713	Spain	attila
PXD011714	USA	attila
PXD011715	UK	gerhard
PXD011716	Germany	gerhard
PXD011717	China	deepti
PXD011718	China	deepti
PXD011719	Germany	gerhard/gerhard
PXD011720	USA	attila
PXD011721	UK	deepti
PXD011722	Sweden	attila
PXD011723	UK	attila
PXD011724	UK	attila
PXD011725	Estonia	attila
PXD011726	Estonia	attila
PXD011727	USA	attila
PXD011728	USA	attila
PXD011729	China	attila
PXD011730	China	attila
PXD011731	France	attila
PXD011732	USA	attila
PXD011733	Czech Republic	attila
PXD011734	France	attila
PXD011735	USA	attila
PXD011736	USA	attila
PXD011737	USA	attila
PXD011738	USA	attila
PXD011739	USA	attila
PXD011740	UK	attila
PXD011741	Sweden	attila
PXD011742	Romania	attila
PXD011743	UK	attila
PXD011744	USA	attila
PXD011745	Czech Republic	attila
PXD011749	Germany	gerhard
PXD011750	Germany	gerhard
PXD011751	Germany	gerhard
PXD011752	Germany	gerhard
PXD011753	Germany	gerhard
PXD011754	Germany	gerhard
PXD011755	Germany	gerhard
PXD011756	USA	attila
PXD011757	USA	attila
PXD011758	USA	attila
PXD011759	Germany	gerhard
PXD011760	Germany	gerhard
PXD011761	USA	attila
PXD011762	Norway	attila
PXD011763	Netherlands	attila
PXD011764	China	deepti
PXD011765	South Korea	deepti/deepti
PXD011766	Italy	deepti
PXD011767	Sweden	attila
PXD011768	Spain	attila
PXD011769	Japan	deepti
PXD011771	Germany	gerhard
PXD011772	Germany	gerhard
PXD011773	Germany	gerhard
PXD011774	Germany	gerhard
PXD011775	Germany	gerhard
PXD011776	India	deepti
PXD011777	Denmark	deepti
PXD011778	USA	deepti
PXD011779	USA	deepti
PXD011780	USA	deepti
PXD011781	USA	deepti/deepti
PXD011782	Netherlands	deepti
PXD011783	USA	deepti
PXD011784	Netherlands	deepti
PXD011785	Norway	deepti
PXD011786	China	deepti
PXD011789	Germany	gerhard
PXD011790	USA	attila
PXD011791	USA	attila
PXD011792	USA	attila
PXD011794	UK	attila
PXD011795	Sweden	attila
PXD011796	UK	deepti
PXD011797	Australia	attila
PXD011798	USA	deepti
PXD011799	Austria	deepti
PXD011800	Spain	deepti
PXD011802	Germany	gerhard
PXD011803	Denmark	deepti
PXD011804	Thailand	attila/attila.deepti
PXD011805	UK	attila
PXD011806	UK	attila
PXD011807	China	attila
PXD011808	France	attila
PXD011809	India	attila
attila/david	UK	attila
PXD011811	Denmark	attila
PXD011813	UK	deepti
PXD011814	China	deepti
PXD011815	China	deepti
PXD011816	China	deepti
PXD011817	Italy	deepti
PXD011823	Germany	gerhard
PXD011824	UK	attila
PXD011825	Singapore	attila/deepti
PXD011826	USA	attila
PXD011827	Germany	gerhard
PXD011828	China	attila
PXD011829	China	attila
PXD011830	China	attila
PXD011831	China	attila
PXD011832	France	attila
PXD011833	France	attila
PXD011835	Germany	gerhard
PXD011836	Sweden	attila
PXD011837	USA	attila
PXD011838	USA	attila
PXD011840	Canada	attila
PXD011841	Canada	attila
PXD011842	Switzerland	gerhard
PXD011843	Mexico	deepti
PXD011844	Germany	gerhard
PXD011845	USA	attila
PXD011846	China	deepti
PXD011847	Australia	attila
PXD011848	Germany	gerhard
PXD011849	Germany	gerhard
PXD011850	UK	deepti
PXD011851	Germany	gerhard
PXD011852	Netherlands	attila
PXD011853	USA	deepti
PXD011854	France	attila
PXD011855	Sweden	attila/deepti/deepti
PXD011859	Germany	gerhard
PXD011860	Austria	gerhard
PXD011861	Austria	gerhard/gerhard
PXD011862	Germany	gerhard
PXD011863	Germany	gerhard
PXD011864	Hong Kong	deepti
PXD011865	China	deepti
PXD011866	China	deepti
PXD011867	Portugal	deepti
PXD011868	Austria	gerhard
PXD011869	Canada	deepti
PXD011870	Israel	deepti
PXD011872	Canada	attila
PXD011873	USA	attila
PXD011874	USA	attila
PXD011875	USA	attila
PXD011876	USA	attila
PXD011877	USA	attila
PXD011878	USA	attila
PXD011879	Netherlands	attila
PXD011880	USA	attila
PXD011881	USA	attila
PXD011882	USA	deepti
PXD011883	China	deepti
PXD011884	China	deepti
PXD011885	USA	attila
PXD011886	India	deepti
PXD011887	Germany	deepti
PXD011888	UK	deepti/deepti
PXD011889	China	deepti
PXD011890	China	deepti
PXD011891	USA	deepti
PXD011892	USA	deepti
PXD011893	Malaysia	deepti
PXD011894	France	deepti
PXD011896	USA	attila
PXD011897	USA	attila
PXD011898	USA	attila
PXD011899	UK	attila
PXD011901	Spain	attila
PXD011902	USA	attila
PXD011906	China	deepti
PXD011907	USA	attila
PXD011908	Belgium	deepti
PXD011909	USA	deepti
PXD011914	Germany	gerhard
PXD011915	USA	attila
PXD011916	USA	attila
PXD011917	Germany	gerhard
PXD011918	Czech Republic	attila
PXD011919	Australia	attila
PXD011920	Belgium	attila
PXD011921	Germany	gerhard
PXD011922	Germany	gerhard
PXD011923	Germany	gerhard
PXD011924	USA	deepti
PXD011925	Spain	attila
PXD011926	Belgium	attila
PXD011927	Republic of Ireland	attila
PXD011928	UK	attila
PXD011929	Germany	gerhard
PXD011930	USA	deepti
PXD011931	Netherlands	deepti
PXD011932	Canada	attila
PXD011933	Switzerland	attila
PXD011934	India	deepti
PXD011935	Austria	gerhard
PXD011936	China	deepti
PXD011937	Denmark	deepti
PXD011938	Austria	deepti
PXD011940	Germany	gerhard
PXD011942	China	deepti
PXD011943	China	deepti
PXD011948	Poland	attila
PXD011949	Italy	attila
PXD011950	France	attila
PXD011951	Republic of Ireland	attila
PXD011952	USA	attila
PXD011953	Portugal	attila
PXD011954	India	attila
PXD011955	India	deepti
PXD011956	UK	attila
PXD011957	USA	deepti
PXD011958	China	deepti
PXD011959	China	deepti
PXD011960	Germany	attila
PXD011961	Canada	attila
PXD011962	USA	attila
PXD011963	Netherlands	attila
PXD011964	USA	attila
PXD011965	Czech Republic	attila
PXD011966	USA	attila
PXD011967	USA	attila/attila
PXD011968	France	deepti
PXD011970	Germany	gerhard
PXD011971	France	attila
PXD011972	USA	attila
PXD011973	Denmark	attila
PXD011974	Canada	attila
PXD011975	USA	attila
PXD011976	Belgium	attila
PXD011977	China	attila
PXD011978	USA	attila
PXD011979	Canada	attila
PXD011980	China	attila
PXD011981	Germany	gerhard
PXD011982	Germany	gerhard
PXD011984	UK	deepti/attila
PXD011985	Italy	attila
PXD011986	France	attila
PXD011987	UK	attila
PXD011988	Switzerland	gerhard
PXD011989	Germany	gerhard/gerhard
PXD011990	Germany	gerhard/gerhard
PXD011991	Brazil	attila
PXD011992	UK	attila
PXD011993	Germany	gerhard/gerhard
PXD011994	UK	attila
PXD011995	Germany	gerhard
PXD011996	Germany	gerhard
PXD011997	Republic of Ireland	attila
PXD011998	Portugal	attila
PXD011999	USA	attila
PXD012000	Israel	attila
PXD012001	Turkey	attila
PXD012002	USA	attila
PXD012003	Poland	attila
PXD012005	Germany	gerhard/gerhard
PXD012006	USA	attila
PXD012007	Italy	attila
PXD012008	USA	attila
PXD012009	Canada	attila
PXD012010	China	attila
PXD012011	Taiwan	attila
PXD012012	China	attila
PXD012013	USA	attila
PXD012014	China	attila
PXD012015	Germany	attila
PXD012016	Canada	attila
PXD012017	USA	attila/deepti
PXD012018	France	attila
PXD012019	Portugal	attila
PXD012020	Spain	attila
PXD012023	Germany	gerhard
PXD012024	Germany	gerhard
PXD012025	Germany	gerhard
PXD012026	Germany	gerhard
PXD012027	Germany	gerhard
PXD012028	South Korea	deepti
PXD012029	China	deepti
PXD012030	Netherlands	deepti
PXD012031	UK	deepti
PXD012032	China	deepti
PXD012033	Austria	gerhard
PXD012034	Finland	deepti
PXD012036	Germany	gerhard
PXD012037	Austria	gerhard
PXD012038	Austria	gerhard
PXD012039	UK	attila
PXD012040	Republic of Ireland	attila
PXD012041	Chile	attila
PXD012042	Spain	attila
PXD012043	USA	deepti
PXD012044	Switzerland	deepti
PXD012045	Italy	deepti
PXD012046	Russia	deepti
PXD012047	USA	attila
PXD012048	USA	attila
PXD012049	India	deepti
PXD012050	Austria	gerhard
PXD012051	Norway	deepti
PXD012052	UK	deepti
PXD012053	UK	deepti
PXD012055	Poland	attila
PXD012056	Germany	attila
PXD012057	UK	gerhard
PXD012058	UK	attila
PXD012059	USA	attila
PXD012060	USA	attila
PXD012061	Australia	attila
PXD012062	Germany	gerhard/gerhard
PXD012063	Germany	gerhard
PXD012064	Germany	deepti
PXD012065	China	deepti
PXD012066	China	deepti/david
PXD012067	Germany	gerhard
PXD012068	Germany	gerhard
PXD012069	UK	attila
PXD012070	Portugal	attila
PXD012076	Germany	gerhard
PXD012077	Germany	gerhard
PXD012078	Germany	gerhard/gerhard
PXD012079	Germany	gerhard
PXD012080	Norway	deepti
PXD012081	Norway	deepti
PXD012082	UK	deepti
PXD012083	USA	deepti
PXD012084	Netherlands	deepti
PXD012085	China	deepti
PXD012086	China	deepti
PXD012087	USA	deepti
PXD012088	Brazil	deepti
PXD012089	USA	deepti
PXD012090	China	deepti
PXD012092	Israel	deepti
PXD012094	UK	deepti/gerhard
PXD012095	UK	deepti
PXD012096	Italy	deepti
PXD012097	UK	deepti
PXD012098	UK	deepti
PXD012099	UK	deepti
PXD012100	UK	deepti
PXD012101	UK	deepti
PXD012102	France	deepti
PXD012103	USA	deepti
PXD012105	Germany	gerhard
PXD012106	Germany	gerhard
PXD012107	Germany	gerhard
PXD012108	Germany	gerhard
PXD012109	China	attila
PXD012110	China	attila
PXD012111	China	attila
PXD012112	Singapore	attila
PXD012113	Brazil	deepti
PXD012114	USA	deepti
PXD012115	France	deepti
PXD012116	China	deepti
PXD012117	South Korea	deepti
PXD012118	Germany	gerhard
PXD012119	Canada	deepti
PXD012120	China	attila
PXD012121	Belgium	deepti
PXD012124	Switzerland	gerhard
PXD012125	China	attila
PXD012126	Norway	attila
PXD012127	Czech Republic	attila
PXD012128	Germany	gerhard
PXD012129	Germany	gerhard
PXD012130	USA	attila
PXD012131	USA	attila
PXD012132	Spain	attila
PXD012133	USA	attila
PXD012134	USA	attila
PXD012135	Germany	gerhard
PXD012136	Germany	gerhard
PXD012137	UK	gerhard
PXD012141	Belgium	attila
PXD012142	Spain	attila
PXD012143	UK	attila
PXD012144	USA	attila
PXD012145	UK	attila
PXD012146	Canada	attila
PXD012147	France	attila
PXD012148	USA	attila
PXD012149	China	deepti/deepti/deepti
PXD012150	China	deepti
PXD012151	China	deepti
PXD012152	Denmark	attila
PXD012153	Finland	attila
PXD012154	Finland	attila
PXD012155	UK	attila
PXD012156	Germany	gerhard
PXD012157	Germany	gerhard
PXD012159	Egypt	deepti
PXD012160	USA	deepti
PXD012161	Italy	attila
PXD012163	France	attila
PXD012166	Germany	attila
PXD012167	USA	attila/gerhard
PXD012168	USA	attila
PXD012169	USA	attila
PXD012170	France	attila/gerhard
PXD012171	USA	attila
PXD012172	USA	attila
PXD012173	USA	attila
PXD012174	UK	Andrew
PXD012175	Canada	attila
PXD012176	USA	deepti
PXD012177	USA	deepti
PXD012178	Netherlands	deepti
PXD012179	Netherlands	deepti
PXD012180	India	deepti
PXD012181	USA	deepti
PXD012182	UK	deepti
PXD012183	UK	deepti
PXD012184	UK	deepti
PXD012186	Germany	attila
PXD012187	UK	deepti
PXD012188	UK	deepti
PXD012189	France	deepti
PXD012190	USA	deepti
PXD012191	USA	deepti
PXD012192	USA	attila
PXD012193	USA	attila
PXD012194	China	attila
PXD012198	UK	deepti
PXD012199	Egypt	deepti
PXD012200	USA	deepti
PXD012201	China	deepti
PXD012202	China	deepti
PXD012203	Singapore	deepti
PXD012204	India	deepti
PXD012206	Canada	attila
PXD012207	India	attila
PXD012208	Germany	attila
PXD012209	Germany	attila
PXD012210	Canada	attila
PXD012211	China	attila
PXD012212	India	attila
PXD012213	Taiwan	attila
PXD012214	Germany	attila
PXD012215	Germany	attila
PXD012216	China	attila
PXD012217	USA	attila
PXD012218	China	attila
PXD012219	China	attila/gerhard
PXD012220	Germany	attila
PXD012221	China	attila
PXD012222	China	attila
PXD012225	USA	attila
PXD012226	Taiwan	attila/attila
PXD012227	China	attila
PXD012228	Israel	attila
PXD012229	USA	attila
PXD012230	USA	attila
PXD012231	China	attila
PXD012232	USA	attila
PXD012233	USA	deepti/attila/gerhard
PXD012234	Austria	gerhard
PXD012235	Denmark	attila
PXD012236	China	attila
PXD012237	China	attila
PXD012238	South Korea	attila
PXD012239	Belgium	attila
PXD012240	Switzerland	gerhard
PXD012241	France	attila
PXD012242	Germany	gerhard
PXD012243	Denmark	attila
PXD012244	USA	attila
PXD012245	Germany	gerhard
PXD012246	China	attila
PXD012247	USA	attila
PXD012248	Germany	gerhard
PXD012253	Canada	attila
PXD012254	Netherlands	attila
PXD012255	USA	attila
PXD012256	USA	attila
PXD012257	India	attila
PXD012258	China	attila
PXD012259	USA	attila
PXD012260	France	attila
PXD012261	USA	attila
PXD012262	Germany	gerhard
PXD012263	UK	attila
PXD012264	Netherlands	attila
PXD012265	Australia	attila
PXD012266	USA	attila
PXD012267	USA	attila
PXD012269	China	attila
PXD012270	China	attila
PXD012274	Germany	gerhard/gerhard
PXD012275	Germany	gerhard/gerhard/gerhard
PXD012276	Germany	gerhard/gerhard
PXD012277	Germany	gerhard/gerhard
PXD012278	Germany	gerhard/gerhard
PXD012279	Spain	attila
PXD012280	Spain	attila
PXD012281	Canada	attila
PXD012282	Canada	attila
PXD012283	China	attila
PXD012284	Belgium	attila
PXD012285	USA	attila
PXD012286	USA	attila
PXD012287	USA	attila
PXD012288	China	attila
PXD012289	India	attila
PXD012290	India	attila
PXD012291	France	attila
PXD012292	France	attila
PXD012296	USA	attila/gerhard
PXD012297	Australia	attila
PXD012298	Australia	attila
PXD012299	China	attila
PXD012300	China	attila
PXD012301	China	attila
PXD012302	China	gerhard
PXD012303	Netherlands	attila
PXD012304	China	attila
PXD012305	Canada	gerhard
PXD012306	China	gerhard
PXD012307	Germany	gerhard
PXD012308	Switzerland	gerhard
PXD012309	Germany	gerhard
PXD012314	Germany	gerhard
PXD012315	Germany	gerhard
PXD012316	Switzerland	gerhard
PXD012317	Germany	gerhard
PXD012318	Germany	gerhard
PXD012319	Germany	gerhard
PXD012320	France	gerhard
PXD012321	Canada	attila
PXD012322	Sweden	attila
PXD012323	UK	attila
PXD012324	UK	attila
PXD012325	China	attila
PXD012326	China	attila
PXD012327	China	attila
PXD012328	USA	attila
PXD012330	China	attila
PXD012331	China	attila
PXD012332	Sweden	attila
PXD012333	UK	attila
PXD012334	Spain	attila
PXD012335	USA	attila
PXD012336	China	attila
PXD012337	USA	attila
PXD012342	China	attila
PXD012343	Australia	attila
PXD012344	China	attila
PXD012345	Italy	attila
PXD012346	Denmark	attila
PXD012347	France	gerhard
PXD012348	Israel	attila/david
PXD012349	USA	gerhard
PXD012350	USA	attila
PXD012351	Germany	gerhard
PXD012352	Italy	attila
PXD012353	Netherlands	attila
PXD012354	France	attila
PXD012355	Italy	attila/gerhard
PXD012356	Germany	gerhard
PXD012357	USA	attila
PXD012370	UK	gerhard
PXD012371	Switzerland	gerhard
PXD012372	Austria	gerhard
PXD012373	Germany	gerhard
PXD012374	UK	gerhard
PXD012375	USA	gerhard
PXD012376	Spain	gerhard
PXD012377	UK	gerhard
PXD012378	Switzerland	gerhard
PXD012379	China	gerhard
PXD012380	Denmark	gerhard
PXD012395	USA	gerhard
PXD012396	India	gerhard
PXD012397	UK	gerhard
PXD012398	China	attila
PXD012399	India	attila
PXD012400	USA	attila
PXD012401	USA	attila
PXD012402	USA	attila
PXD012403	USA	attila
PXD012404	USA	attila
PXD012405	Germany	gerhard
PXD012406	Canada	attila
PXD012407	Switzerland	gerhard
PXD012408	China	attila
PXD012409	China	attila
PXD012410	China	attila
PXD012411	China	attila
PXD012412	China	gerhard
PXD012413	China	gerhard
PXD012414	China	gerhard
PXD012415	Netherlands	gerhard
PXD012416	Norway	gerhard
PXD012418	USA	gerhard
PXD012419	USA	gerhard
PXD012422	USA	attila
PXD012423	Germany	gerhard
PXD012424	China	attila
PXD012425	France	attila
PXD012426	France	attila
PXD012427	USA	attila
PXD012428	Denmark	attila
PXD012429	Poland	attila
PXD012430	China	attila
PXD012431	Brazil	attila
PXD012432	Canada	attila
PXD012436	China	gerhard
PXD012437	Netherlands	gerhard
PXD012438	Germany	gerhard
PXD012439	Canada	gerhard
PXD012440	Germany	gerhard
PXD012441	India	attila
PXD012442	USA	attila
PXD012443	China	attila
PXD012444	Spain	attila
PXD012445	India	attila
PXD012446	India	attila
PXD012447	USA	attila
PXD012448	Norway	attila
PXD012449	Brazil	attila
PXD012450	UK	attila
PXD012451	China	attila
PXD012452	Czech Republic	attila
PXD012453	Brazil	attila
PXD012454	USA	attila
PXD012455	India	attila
PXD012459	USA	attila
PXD012460	USA	attila
PXD012461	Brazil	attila
PXD012462	France	attila
PXD012463	USA	attila
PXD012464	Netherlands	attila
PXD012465	Netherlands	attila
PXD012466	China	attila
PXD012467	Netherlands	attila
PXD012468	USA	attila
PXD012469	France	attila
PXD012474	USA	gerhard
PXD012475	USA	gerhard
PXD012476	Germany	gerhard
PXD012477	China	gerhard
PXD012478	Germany	gerhard
PXD012479	USA	gerhard
PXD012480	Netherlands	gerhard
PXD012481	France	gerhard
PXD012482	USA	gerhard
PXD012483	UK	gerhard
PXD012484	Germany	gerhard
PXD012485	Canada	gerhard
PXD012486	Switzerland	gerhard/david
PXD012487	Germany	gerhard
PXD012488	USA	gerhard/gerhard
PXD012489	China	gerhard
PXD012490	Switzerland	gerhard
PXD012491	Switzerland	gerhard
PXD012492	China	attila
PXD012493	India	attila
PXD012494	USA	attila
PXD012497	Germany	gerhard
PXD012498	Netherlands	gerhard
PXD012499	China	attila
PXD012500	Republic of Ireland	attila
